filename,size,size_gb
chunk_75-00023-of-00036.parquet,199563198,0.186
chunk_75-00024-of-00036.parquet,185803367,0.173
chunk_75-00025-of-00036.parquet,181417974,0.169
chunk_75-00026-of-00036.parquet,170607594,0.159
chunk_75-00027-of-00036.parquet,180393183,0.168
chunk_75-00028-of-00036.parquet,193156457,0.18
chunk_75-00029-of-00036.parquet,172353308,0.161
chunk_75-00030-of-00036.parquet,126593599,0.118
chunk_75-00031-of-00036.parquet,168267133,0.157
chunk_75-00032-of-00036.parquet,204013294,0.19
chunk_75-00033-of-00036.parquet,164031699,0.153
chunk_75-00034-of-00036.parquet,182564540,0.17
chunk_75-00035-of-00036.parquet,234373109,0.218
chunk_76-00000-of-00037.parquet,210586124,0.196
chunk_76-00001-of-00037.parquet,248508463,0.231
chunk_76-00002-of-00037.parquet,268294129,0.25
chunk_76-00003-of-00037.parquet,203202075,0.189
chunk_76-00004-of-00037.parquet,113253609,0.105
chunk_76-00005-of-00037.parquet,231957660,0.216
chunk_76-00006-of-00037.parquet,202222972,0.188
chunk_76-00007-of-00037.parquet,203465336,0.189
chunk_76-00008-of-00037.parquet,177348025,0.165
chunk_76-00009-of-00037.parquet,181921496,0.169
chunk_76-00010-of-00037.parquet,130625381,0.122
chunk_76-00011-of-00037.parquet,169967300,0.158
chunk_76-00012-of-00037.parquet,160675632,0.15
chunk_76-00013-of-00037.parquet,154002145,0.143
chunk_76-00014-of-00037.parquet,149163513,0.139
chunk_76-00015-of-00037.parquet,232389583,0.216
chunk_76-00016-of-00037.parquet,207758681,0.193
chunk_76-00017-of-00037.parquet,258228016,0.24
chunk_76-00018-of-00037.parquet,271451324,0.253
chunk_76-00019-of-00037.parquet,263331088,0.245
chunk_76-00020-of-00037.parquet,287509756,0.268
chunk_76-00021-of-00037.parquet,250089102,0.233
chunk_76-00022-of-00037.parquet,268031455,0.25
chunk_76-00023-of-00037.parquet,279610498,0.26
chunk_76-00024-of-00037.parquet,184722121,0.172
chunk_76-00025-of-00037.parquet,130051727,0.121
chunk_76-00026-of-00037.parquet,63924928,0.06
chunk_76-00027-of-00037.parquet,79242401,0.074
chunk_76-00028-of-00037.parquet,84383036,0.079
chunk_76-00029-of-00037.parquet,95319112,0.089
chunk_76-00030-of-00037.parquet,73354166,0.068
chunk_76-00031-of-00037.parquet,57867973,0.054
chunk_76-00032-of-00037.parquet,115407973,0.107
chunk_76-00033-of-00037.parquet,119565439,0.111
chunk_76-00034-of-00037.parquet,109530600,0.102
chunk_76-00035-of-00037.parquet,189426879,0.176
chunk_76-00036-of-00037.parquet,256118110,0.239
chunk_77-00000-of-00020.parquet,307640874,0.287
chunk_77-00001-of-00020.parquet,294953328,0.275
chunk_77-00002-of-00020.parquet,239664552,0.223
chunk_77-00003-of-00020.parquet,217435116,0.203
chunk_77-00004-of-00020.parquet,229661433,0.214
chunk_77-00005-of-00020.parquet,242345150,0.226
chunk_77-00006-of-00020.parquet,188952349,0.176
chunk_77-00007-of-00020.parquet,160387626,0.149
chunk_77-00008-of-00020.parquet,128161794,0.119
chunk_77-00009-of-00020.parquet,67715564,0.063
chunk_77-00010-of-00020.parquet,45292373,0.042
chunk_77-00011-of-00020.parquet,76272223,0.071
chunk_77-00012-of-00020.parquet,86240249,0.08
chunk_77-00013-of-00020.parquet,76152747,0.071
chunk_77-00014-of-00020.parquet,81623649,0.076
chunk_77-00015-of-00020.parquet,174925937,0.163
chunk_77-00016-of-00020.parquet,266969992,0.249
chunk_77-00017-of-00020.parquet,260156638,0.242
chunk_77-00018-of-00020.parquet,221594244,0.206
chunk_77-00019-of-00020.parquet,233927126,0.218
chunk_78-00000-of-00007.parquet,176760475,0.165
chunk_78-00001-of-00007.parquet,174349970,0.162
chunk_78-00002-of-00007.parquet,148403447,0.138
chunk_78-00003-of-00007.parquet,167441000,0.156
chunk_78-00004-of-00007.parquet,163036689,0.152
chunk_78-00005-of-00007.parquet,171309691,0.16
chunk_78-00006-of-00007.parquet,147002669,0.137
chunk_79-00000-of-00016.parquet,195571925,0.182
chunk_79-00001-of-00016.parquet,221813419,0.207
chunk_79-00002-of-00016.parquet,225502132,0.21
chunk_79-00003-of-00016.parquet,181501898,0.169
chunk_79-00004-of-00016.parquet,165520224,0.154
chunk_79-00005-of-00016.parquet,105723205,0.098
chunk_79-00006-of-00016.parquet,202925400,0.189
chunk_79-00007-of-00016.parquet,209327600,0.195
chunk_79-00008-of-00016.parquet,161804311,0.151
chunk_79-00009-of-00016.parquet,151287675,0.141
chunk_79-00010-of-00016.parquet,98959533,0.092
chunk_79-00011-of-00016.parquet,59042900,0.055
chunk_79-00012-of-00016.parquet,76026971,0.071
chunk_79-00013-of-00016.parquet,96830124,0.09
chunk_79-00014-of-00016.parquet,129056061,0.12
chunk_79-00015-of-00016.parquet,178922890,0.167
chunk_8-00000-of-00009.parquet,148309231,0.138
chunk_8-00001-of-00009.parquet,127687986,0.119
chunk_8-00002-of-00009.parquet,149409232,0.139
chunk_8-00003-of-00009.parquet,149797957,0.14
chunk_8-00004-of-00009.parquet,159613152,0.149
chunk_8-00005-of-00009.parquet,133160424,0.124
chunk_8-00006-of-00009.parquet,146807116,0.137
chunk_8-00007-of-00009.parquet,150283927,0.14
chunk_8-00008-of-00009.parquet,159918480,0.149
chunk_80-00000-of-00011.parquet,163580199,0.152
chunk_80-00001-of-00011.parquet,148536912,0.138
chunk_80-00002-of-00011.parquet,138711282,0.129
chunk_80-00003-of-00011.parquet,147345763,0.137
chunk_80-00004-of-00011.parquet,162786098,0.152
chunk_80-00005-of-00011.parquet,167438848,0.156
chunk_80-00006-of-00011.parquet,136175462,0.127
chunk_80-00007-of-00011.parquet,182343871,0.17
chunk_80-00008-of-00011.parquet,224274396,0.209
chunk_80-00009-of-00011.parquet,234936754,0.219
chunk_80-00010-of-00011.parquet,144282140,0.134
chunk_81-00000-of-00033.parquet,214462421,0.2
chunk_81-00001-of-00033.parquet,238658858,0.222
chunk_81-00002-of-00033.parquet,132442312,0.123
chunk_81-00003-of-00033.parquet,95736785,0.089
chunk_81-00004-of-00033.parquet,120107864,0.112
chunk_81-00005-of-00033.parquet,111221450,0.104
chunk_81-00006-of-00033.parquet,184178828,0.172
chunk_81-00007-of-00033.parquet,224018662,0.209
chunk_81-00008-of-00033.parquet,240017797,0.224
chunk_81-00009-of-00033.parquet,245765976,0.229
chunk_81-00010-of-00033.parquet,212512223,0.198
chunk_81-00011-of-00033.parquet,234904732,0.219
chunk_81-00012-of-00033.parquet,225983842,0.21
chunk_81-00013-of-00033.parquet,231283364,0.215
chunk_81-00014-of-00033.parquet,188179078,0.175
chunk_81-00015-of-00033.parquet,176093826,0.164
chunk_81-00016-of-00033.parquet,185271983,0.173
chunk_81-00017-of-00033.parquet,106915857,0.1
chunk_81-00018-of-00033.parquet,101334911,0.094
chunk_81-00019-of-00033.parquet,126653762,0.118
chunk_81-00020-of-00033.parquet,184774774,0.172
chunk_81-00021-of-00033.parquet,195335711,0.182
chunk_81-00022-of-00033.parquet,186588333,0.174
chunk_81-00023-of-00033.parquet,194433639,0.181
chunk_81-00024-of-00033.parquet,202700385,0.189
chunk_81-00025-of-00033.parquet,197596140,0.184
chunk_81-00026-of-00033.parquet,208400177,0.194
chunk_81-00027-of-00033.parquet,194180186,0.181
chunk_81-00028-of-00033.parquet,209468315,0.195
chunk_81-00029-of-00033.parquet,209366820,0.195
chunk_81-00030-of-00033.parquet,215083063,0.2
chunk_81-00031-of-00033.parquet,222778409,0.207
chunk_81-00032-of-00033.parquet,199055480,0.185
chunk_82-00000-of-00031.parquet,218570190,0.204
chunk_82-00001-of-00031.parquet,142256773,0.132
chunk_82-00002-of-00031.parquet,183457904,0.171
chunk_82-00003-of-00031.parquet,179892321,0.168
chunk_82-00004-of-00031.parquet,238030427,0.222
chunk_82-00005-of-00031.parquet,139614917,0.13
chunk_82-00006-of-00031.parquet,179859180,0.168
chunk_82-00007-of-00031.parquet,211021302,0.197
chunk_82-00008-of-00031.parquet,215280766,0.2
chunk_82-00009-of-00031.parquet,238373644,0.222
chunk_82-00010-of-00031.parquet,247900455,0.231
chunk_82-00011-of-00031.parquet,185266565,0.173
chunk_82-00012-of-00031.parquet,184717885,0.172
chunk_82-00013-of-00031.parquet,254138500,0.237
chunk_82-00014-of-00031.parquet,212427954,0.198
chunk_82-00015-of-00031.parquet,200537388,0.187
chunk_82-00016-of-00031.parquet,183766510,0.171
chunk_82-00017-of-00031.parquet,151381826,0.141
chunk_82-00018-of-00031.parquet,188641585,0.176
chunk_82-00019-of-00031.parquet,205475722,0.191
chunk_82-00020-of-00031.parquet,204306027,0.19
chunk_82-00021-of-00031.parquet,196819542,0.183
chunk_82-00022-of-00031.parquet,148456471,0.138
chunk_82-00023-of-00031.parquet,170346586,0.159
chunk_82-00024-of-00031.parquet,95349348,0.089
chunk_82-00025-of-00031.parquet,142695667,0.133
chunk_82-00026-of-00031.parquet,189999816,0.177
chunk_82-00027-of-00031.parquet,181640134,0.169
chunk_82-00028-of-00031.parquet,123736513,0.115
chunk_82-00029-of-00031.parquet,172254033,0.16
chunk_82-00030-of-00031.parquet,160303343,0.149
chunk_83-00000-of-00020.parquet,233134195,0.217
chunk_83-00001-of-00020.parquet,237970222,0.222
chunk_83-00002-of-00020.parquet,214527402,0.2
chunk_83-00003-of-00020.parquet,210354377,0.196
chunk_83-00004-of-00020.parquet,218752664,0.204
chunk_83-00005-of-00020.parquet,305274905,0.284
chunk_83-00006-of-00020.parquet,203164493,0.189
chunk_83-00007-of-00020.parquet,178275142,0.166
chunk_83-00008-of-00020.parquet,219486027,0.204
chunk_83-00009-of-00020.parquet,173362703,0.161
chunk_83-00010-of-00020.parquet,130678528,0.122
chunk_83-00011-of-00020.parquet,178355544,0.166
chunk_83-00012-of-00020.parquet,135499972,0.126
chunk_83-00013-of-00020.parquet,101115999,0.094
chunk_83-00014-of-00020.parquet,82006730,0.076
chunk_83-00015-of-00020.parquet,41446215,0.039
chunk_83-00016-of-00020.parquet,95439022,0.089
chunk_83-00017-of-00020.parquet,152855674,0.142
chunk_83-00018-of-00020.parquet,213080826,0.198
chunk_83-00019-of-00020.parquet,188505213,0.176
chunk_84-00000-of-00428.parquet,33850230,0.032
chunk_84-00001-of-00428.parquet,37789619,0.035
chunk_84-00002-of-00428.parquet,54391853,0.051
chunk_84-00003-of-00428.parquet,35244962,0.033
chunk_84-00004-of-00428.parquet,19915065,0.019
chunk_84-00005-of-00428.parquet,29692480,0.028
chunk_84-00006-of-00428.parquet,34843517,0.032
chunk_84-00007-of-00428.parquet,39672193,0.037
chunk_84-00008-of-00428.parquet,33199436,0.031
chunk_84-00009-of-00428.parquet,33910798,0.032
chunk_84-00010-of-00428.parquet,124864183,0.116
chunk_84-00011-of-00428.parquet,447326943,0.417
chunk_84-00012-of-00428.parquet,415531041,0.387
chunk_84-00013-of-00428.parquet,421523552,0.393
chunk_84-00014-of-00428.parquet,483150242,0.45
chunk_84-00015-of-00428.parquet,479266527,0.446
chunk_84-00016-of-00428.parquet,512762603,0.478
chunk_84-00017-of-00428.parquet,483786692,0.451
chunk_84-00018-of-00428.parquet,455967424,0.425
chunk_84-00019-of-00428.parquet,430033086,0.4
chunk_84-00020-of-00428.parquet,403790847,0.376
chunk_84-00021-of-00428.parquet,363287338,0.338
chunk_84-00022-of-00428.parquet,340850529,0.317
chunk_84-00023-of-00428.parquet,417648914,0.389
chunk_84-00024-of-00428.parquet,369741085,0.344
chunk_84-00025-of-00428.parquet,467186069,0.435
chunk_84-00026-of-00428.parquet,371529279,0.346
chunk_84-00027-of-00428.parquet,446865307,0.416
chunk_84-00028-of-00428.parquet,337731711,0.315
chunk_84-00029-of-00428.parquet,365685631,0.341
chunk_84-00030-of-00428.parquet,291066678,0.271
chunk_84-00031-of-00428.parquet,454873428,0.424
chunk_84-00032-of-00428.parquet,304377162,0.283
chunk_84-00033-of-00428.parquet,318704312,0.297
chunk_84-00034-of-00428.parquet,409153600,0.381
chunk_84-00035-of-00428.parquet,407023797,0.379
chunk_84-00036-of-00428.parquet,299824363,0.279
chunk_84-00037-of-00428.parquet,334841415,0.312
chunk_84-00038-of-00428.parquet,359182035,0.335
chunk_84-00039-of-00428.parquet,336015707,0.313
chunk_84-00040-of-00428.parquet,226486980,0.211
chunk_84-00041-of-00428.parquet,216496890,0.202
chunk_84-00042-of-00428.parquet,280762694,0.261
chunk_84-00043-of-00428.parquet,286441743,0.267
chunk_84-00044-of-00428.parquet,312099276,0.291
chunk_84-00045-of-00428.parquet,345480643,0.322
chunk_84-00046-of-00428.parquet,336359164,0.313
chunk_84-00047-of-00428.parquet,371359975,0.346
chunk_84-00048-of-00428.parquet,388671272,0.362
chunk_84-00049-of-00428.parquet,341831412,0.318
chunk_84-00050-of-00428.parquet,364280032,0.339
chunk_84-00051-of-00428.parquet,359782573,0.335
chunk_84-00052-of-00428.parquet,341264490,0.318
chunk_84-00053-of-00428.parquet,301474799,0.281
chunk_84-00054-of-00428.parquet,314431295,0.293
chunk_84-00055-of-00428.parquet,287440880,0.268
chunk_84-00056-of-00428.parquet,276192484,0.257
chunk_84-00057-of-00428.parquet,292205879,0.272
chunk_84-00058-of-00428.parquet,304359924,0.283
chunk_84-00059-of-00428.parquet,294146913,0.274
chunk_84-00060-of-00428.parquet,306655757,0.286
chunk_84-00061-of-00428.parquet,300462402,0.28
chunk_84-00062-of-00428.parquet,334826526,0.312
chunk_84-00063-of-00428.parquet,367566366,0.342
chunk_84-00064-of-00428.parquet,341484697,0.318
chunk_84-00065-of-00428.parquet,310148820,0.289
chunk_84-00066-of-00428.parquet,302535932,0.282
chunk_84-00067-of-00428.parquet,287816063,0.268
chunk_84-00068-of-00428.parquet,250525274,0.233
chunk_84-00069-of-00428.parquet,214709154,0.2
chunk_84-00070-of-00428.parquet,203057692,0.189
chunk_84-00071-of-00428.parquet,232426005,0.216
chunk_84-00072-of-00428.parquet,238956159,0.223
chunk_84-00073-of-00428.parquet,231336502,0.215
chunk_84-00074-of-00428.parquet,243711274,0.227
chunk_84-00075-of-00428.parquet,242910311,0.226
chunk_84-00076-of-00428.parquet,229248876,0.214
chunk_84-00077-of-00428.parquet,216402090,0.202
chunk_84-00078-of-00428.parquet,229820005,0.214
chunk_84-00079-of-00428.parquet,270887054,0.252
chunk_84-00080-of-00428.parquet,273617584,0.255
chunk_84-00081-of-00428.parquet,273495463,0.255
chunk_84-00082-of-00428.parquet,286908918,0.267
chunk_84-00083-of-00428.parquet,309709208,0.288
chunk_84-00084-of-00428.parquet,273029399,0.254
chunk_84-00085-of-00428.parquet,238968209,0.223
chunk_84-00086-of-00428.parquet,253817967,0.236
chunk_84-00087-of-00428.parquet,235996993,0.22
chunk_84-00088-of-00428.parquet,233917188,0.218
chunk_84-00089-of-00428.parquet,225816310,0.21
chunk_84-00090-of-00428.parquet,261185309,0.243
chunk_84-00091-of-00428.parquet,300110045,0.279
chunk_84-00092-of-00428.parquet,263778064,0.246
chunk_84-00093-of-00428.parquet,227808517,0.212
chunk_84-00094-of-00428.parquet,213613366,0.199
chunk_84-00095-of-00428.parquet,242268053,0.226
chunk_84-00096-of-00428.parquet,248385591,0.231
chunk_84-00097-of-00428.parquet,220132896,0.205
chunk_84-00098-of-00428.parquet,205415356,0.191
chunk_84-00099-of-00428.parquet,202120968,0.188
chunk_84-00100-of-00428.parquet,192700636,0.179
chunk_84-00101-of-00428.parquet,182402598,0.17
chunk_84-00102-of-00428.parquet,184049569,0.171
chunk_84-00103-of-00428.parquet,184855355,0.172
chunk_84-00104-of-00428.parquet,196144990,0.183
chunk_84-00105-of-00428.parquet,192559341,0.179
chunk_84-00106-of-00428.parquet,184720655,0.172
chunk_84-00107-of-00428.parquet,186202047,0.173
chunk_84-00108-of-00428.parquet,164146183,0.153
chunk_84-00109-of-00428.parquet,179240381,0.167
chunk_84-00110-of-00428.parquet,225546461,0.21
chunk_84-00111-of-00428.parquet,229532606,0.214
chunk_84-00112-of-00428.parquet,245201441,0.228
chunk_84-00113-of-00428.parquet,228797429,0.213
chunk_84-00114-of-00428.parquet,234575643,0.218
chunk_84-00115-of-00428.parquet,221012617,0.206
chunk_84-00116-of-00428.parquet,205541768,0.191
chunk_84-00117-of-00428.parquet,197783670,0.184
chunk_84-00118-of-00428.parquet,212838207,0.198
chunk_84-00119-of-00428.parquet,222189948,0.207
chunk_84-00120-of-00428.parquet,193109083,0.18
chunk_84-00121-of-00428.parquet,181941915,0.169
chunk_84-00122-of-00428.parquet,182134175,0.17
chunk_84-00123-of-00428.parquet,175473379,0.163
chunk_84-00124-of-00428.parquet,194790274,0.181
chunk_84-00125-of-00428.parquet,179488764,0.167
chunk_84-00126-of-00428.parquet,175783684,0.164
chunk_84-00127-of-00428.parquet,158770898,0.148
chunk_84-00128-of-00428.parquet,181421270,0.169
chunk_84-00129-of-00428.parquet,198702561,0.185
chunk_84-00130-of-00428.parquet,186293021,0.173
chunk_84-00131-of-00428.parquet,216987268,0.202
chunk_84-00132-of-00428.parquet,192206279,0.179
chunk_84-00133-of-00428.parquet,201900421,0.188
chunk_84-00134-of-00428.parquet,206681132,0.192
chunk_84-00135-of-00428.parquet,192686866,0.179
chunk_84-00136-of-00428.parquet,182278744,0.17
chunk_84-00137-of-00428.parquet,210997419,0.197
chunk_84-00138-of-00428.parquet,227519004,0.212
chunk_84-00139-of-00428.parquet,222394065,0.207
chunk_84-00140-of-00428.parquet,178316034,0.166
chunk_84-00141-of-00428.parquet,175938802,0.164
chunk_84-00142-of-00428.parquet,200502609,0.187
chunk_84-00143-of-00428.parquet,219709574,0.205
chunk_84-00144-of-00428.parquet,201951268,0.188
chunk_84-00145-of-00428.parquet,164608853,0.153
chunk_84-00146-of-00428.parquet,163007116,0.152
chunk_84-00147-of-00428.parquet,166946583,0.155
chunk_84-00148-of-00428.parquet,139676979,0.13
chunk_84-00149-of-00428.parquet,122389761,0.114
chunk_84-00150-of-00428.parquet,111017964,0.103
chunk_84-00151-of-00428.parquet,135618396,0.126
chunk_84-00152-of-00428.parquet,146856755,0.137
chunk_84-00153-of-00428.parquet,163550065,0.152
chunk_84-00154-of-00428.parquet,170063186,0.158
chunk_84-00155-of-00428.parquet,154987142,0.144
chunk_84-00156-of-00428.parquet,171568158,0.16
chunk_84-00157-of-00428.parquet,170660795,0.159
chunk_84-00158-of-00428.parquet,151890220,0.141
chunk_84-00159-of-00428.parquet,161967941,0.151
chunk_84-00160-of-00428.parquet,170967366,0.159
chunk_84-00161-of-00428.parquet,163955481,0.153
chunk_84-00162-of-00428.parquet,183393776,0.171
chunk_84-00163-of-00428.parquet,186284357,0.173
chunk_84-00164-of-00428.parquet,178817473,0.167
chunk_84-00165-of-00428.parquet,180095602,0.168
chunk_84-00166-of-00428.parquet,177332333,0.165
chunk_84-00167-of-00428.parquet,180190082,0.168
chunk_84-00168-of-00428.parquet,184612900,0.172
chunk_84-00169-of-00428.parquet,158332054,0.147
chunk_84-00170-of-00428.parquet,140101238,0.13
chunk_84-00171-of-00428.parquet,142530252,0.133
chunk_84-00172-of-00428.parquet,146276570,0.136
chunk_84-00173-of-00428.parquet,152026830,0.142
chunk_84-00174-of-00428.parquet,155750190,0.145
chunk_84-00175-of-00428.parquet,134350689,0.125
chunk_84-00176-of-00428.parquet,126828404,0.118
chunk_84-00177-of-00428.parquet,130502792,0.122
chunk_84-00178-of-00428.parquet,140580810,0.131
chunk_84-00179-of-00428.parquet,147965400,0.138
chunk_84-00180-of-00428.parquet,138291944,0.129
chunk_84-00181-of-00428.parquet,132222773,0.123
chunk_84-00182-of-00428.parquet,134947813,0.126
chunk_84-00183-of-00428.parquet,142764508,0.133
chunk_84-00184-of-00428.parquet,147872273,0.138
chunk_84-00185-of-00428.parquet,148102170,0.138
chunk_84-00186-of-00428.parquet,140249345,0.131
chunk_84-00187-of-00428.parquet,154974095,0.144
chunk_84-00188-of-00428.parquet,153838497,0.143
chunk_84-00189-of-00428.parquet,151611257,0.141
chunk_84-00190-of-00428.parquet,146484354,0.136
chunk_84-00191-of-00428.parquet,144518229,0.135
chunk_84-00192-of-00428.parquet,148395069,0.138
chunk_84-00193-of-00428.parquet,157837065,0.147
chunk_84-00194-of-00428.parquet,160265491,0.149
chunk_84-00195-of-00428.parquet,151992483,0.142
chunk_84-00196-of-00428.parquet,154517857,0.144
chunk_84-00197-of-00428.parquet,161893032,0.151
chunk_84-00198-of-00428.parquet,159796751,0.149
chunk_84-00199-of-00428.parquet,148271556,0.138
chunk_84-00200-of-00428.parquet,151712015,0.141
chunk_84-00201-of-00428.parquet,150045264,0.14
chunk_84-00202-of-00428.parquet,158002699,0.147
chunk_84-00203-of-00428.parquet,163724059,0.152
chunk_84-00204-of-00428.parquet,148780932,0.139
chunk_84-00205-of-00428.parquet,167528208,0.156
chunk_84-00206-of-00428.parquet,164368644,0.153
chunk_84-00207-of-00428.parquet,163614729,0.152
